"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Mystick Moons",NA,NA,NA,NA,NA,NA,NA,NA,"508,754","
				7884			",NA,"","0"
"Dawn Stone",NA,NA,NA,NA,NA,NA,NA,NA,"6,442","
				8723			",NA,"","0"
"Sweet Essence",NA,NA,NA,NA,NA,NA,NA,NA,"270,646","
				11724			",NA,"","0"
"Eva Reina",NA,NA,NA,NA,NA,NA,NA,NA,"133,197","
				9576			",NA,"","0"
"Chocolate Tootie",NA,NA,NA,NA,NA,NA,NA,NA,"101,880","
				7891			",NA,"","0"
"Soleil Saunders",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"50,021","
				6810			","Weight:
							94 lbs (43 kg)","Birthplace:
							Oklahoma, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							94 lbs (43 kg)","0"
"Kendal Kross",NA,NA,NA,NA,NA,NA,NA,NA,"5,630,852","
				7790			",NA,"","0"
"Katie Kayne",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"160,404","
				10305			","Weight:
							108 lbs (49 kg)","Born:
							1988-06-04,Birthplace:
							Bristol, Tennesse, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							108 lbs (49 kg)","0"
"Quincy May",NA,NA,NA,NA,NA,NA,NA,NA,"51,406","
				9169			",NA,"","0"
"Diamond Legacy",NA,NA,NA,NA,NA,NA,NA,NA,"32,688","
				8594			",NA,"","0"
"Coco Blue",NA,NA,NA,NA,NA,NA,NA,NA,"585","
				6885			",NA,"","0"
"Barbie Addison",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"3,066,447","
				7958			","Weight:
							123 lbs (56 kg)","Born:
							1986-07-04,Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							123 lbs (56 kg)","0"
"Lindsay Kay",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"3,686,577","
				8270			","Weight:
							130 lbs (59 kg)","Born:
							1987-02-12,Birthplace:
							Scotland,Height:
							5 ft 9 in (175 cm),Weight:
							130 lbs (59 kg)","0"
"Emma Redd",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"170,527","
				8487			","Weight:
							110 lbs (50 kg)","Born:
							1986-01-31,Birthplace:
							Torrance, California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							110 lbs (50 kg)","0"
"Charlotte Lee",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"195,627","
				10484			",NA,"Born:
							1978-03-25,Birthplace:
							Czech Republic,Height:
							5 ft 3 in (160 cm)","0"
"Adriana Avalon",NA,NA,NA,NA,NA,NA,NA,NA,"58,708","
				9294			",NA,"","0"
"Brittney Love",NA,NA,NA,NA,NA,NA,NA,NA,"481,641","
				9193			",NA,"","0"
"Autumn Winters",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"853,997","
				8124			","Weight:
							117 lbs (53 kg)","Height:
							5 ft 6 in (168 cm),Weight:
							117 lbs (53 kg)","0"
"Samantha South",NA,NA,NA,NA,NA,NA,NA,NA,"1,456,578","
				9599			",NA,"","0"
"Nikita Law",NA,NA,NA,NA,NA,NA,NA,NA,"249,598","
				8589			",NA,"","0"
