"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Mercedes Carrera",NA,"1982-11-30",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"103,131,053","
				303			","Weight:
						134 lbs (61 kg)","Born:
						1982-11-30,Birthplace:
						Los Angeles, California, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						134 lbs (61 kg)","0"
"Carmella Bing",NA,"1981-10-21",NA,"Height:
						5 ft 10 in (178 cm)",NA,NA,NA,NA,"98,348,468","
				304			","Weight:
						134 lbs (61 kg)","Born:
						1981-10-21,Birthplace:
						Salem, Oregon, United States of America,Height:
						5 ft 10 in (178 cm),Weight:
						134 lbs (61 kg)","0"
"Eva Angelina",NA,"1985-03-14",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"137,303,239","
				305			","Weight:
						119 lbs (54 kg)","Born:
						1985-03-14,Birthplace:
						Huntington Beach, California, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						119 lbs (54 kg)","0"
"Olivia Austin",NA,"1986-07-22",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"35,758,269","
				306			","Weight:
						176 lbs (80 kg)","Born:
						1986-07-22,Birthplace:
						Seattle, Washington, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						176 lbs (80 kg)","0"
"Connie Carter",NA,"1988-11-24",NA,"Height:
						5 ft 10 in (178 cm)",NA,NA,NA,NA,"120,114,854","
				307			","Weight:
						112 lbs (51 kg)","Born:
						1988-11-24,Birthplace:
						Prague, Praha, Czech Republic,Height:
						5 ft 10 in (178 cm),Weight:
						112 lbs (51 kg)","0"
"Nyomi Banxxx",NA,"1972-10-14",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"104,915,384","
				308			","Weight:
						134 lbs (61 kg)","Born:
						1972-10-14,Birthplace:
						Chicago, Illinois, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						134 lbs (61 kg)","0"
"Jia Lissa","Gender:
							Female","Sep 1, 1996","Measurements:
								32A-24-35","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								193,711","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        17.8K        ","
        12.4M        ","
                                                            
                                                    309            ","Weight:
								108 lbs (49 kg)","Gender:
							Female,Birthday:
							Sep 1, 1996,Age:
							22,Measurements:
								32A-24-35,Height:
								5 ft 5 in (165 cm),Weight:
								108 lbs (49 kg),Ethnicity:
								White,Background:
								Russian,Hair Color:
								Red,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Prague, RU,Pornstar Profile Views:
								193,711,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                148,785,Videos Watched:
                                27,Joined:
                                7 months ago","1"
"Jillian Janson","Gender:
							Female","May 23, 1995","Measurements:
								34C-25-38","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								7,742,809","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        94.2K        ","
        250M        ","
                                                            
                                                    310            ","Weight:
								139 lbs (63 kg)","Gender:
							Female,Birthday:
							May 23, 1995,Age:
							23,Star Sign:
							Gemini,Measurements:
								34C-25-38,Height:
								5 ft 6 in (168 cm),Weight:
								139 lbs (63 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								7,742,809,Career Status:
							Active
                        ,Career Start and End:
							
								2013 to
								Present							
						,Profile Views:
                                113,348,Videos Watched:
                                7,Joined:
                                9 months ago","1"
"Nekane",NA,"1991-12-16",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"43,228,187","
				311			","Weight:
						110 lbs (50 kg)","Born:
						1991-12-16,Birthplace:
						Granada, Spain,Height:
						5 ft 5 in (165 cm),Weight:
						110 lbs (50 kg)","0"
"Korina Kova","Gender:
							Female","Jan 1, 1989","Measurements:
								44G-27-42","Height:
								5 ft 3 in (160 cm)","Pornstar Profile Views:
								3,090","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        27.7K        ","
        8.8M        ","
                                                            
                                                    312            ","Weight:
								135 lbs (61 kg)","Gender:
							Female,Birthday:
							Jan 1, 1989,Age:
							29,Measurements:
								44G-27-42,Height:
								5 ft 3 in (160 cm),Weight:
								135 lbs (61 kg),Hair Color:
								Brunette,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							internet, CA,Pornstar Profile Views:
								3,090,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                378,891,Videos Watched:
                                301,Joined:
                                1 year ago","1"
"Katie Morgan",NA,"1980-03-17",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"139,138,976","
				313			","Weight:
						106 lbs (48 kg)","Born:
						1980-03-17,Birthplace:
						Los Angeles, California, United States of America,Height:
						5 ft 5 in (165 cm),Weight:
						106 lbs (48 kg)","0"
"Bella Bellz",NA,"1985-03-28",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"22,447,928","
				314			","Weight:
						130 lbs (59 kg)","Born:
						1985-03-28,Birthplace:
						Atlanta, Georgia, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						130 lbs (59 kg)","0"
"Deauxma",NA,"1960-01-25",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"61,092,522","
				315			","Weight:
						134 lbs (61 kg)","Born:
						1960-01-25,Birthplace:
						San Antonio, Texas, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						134 lbs (61 kg)","0"
"Alanah Rae",NA,"1988-02-09",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"78,858,685","
				316			","Weight:
						128 lbs (58 kg)","Born:
						1988-02-09,Birthplace:
						Freehold, New Jersey, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						128 lbs (58 kg)","0"
"Clara Morgane",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"13,085,765","
				317			","Weight:
							119 lbs (54 kg)","Born:
							1981-01-25,Birthplace:
							Marseille, France,Height:
							5 ft 5 in (165 cm),Weight:
							119 lbs (54 kg)","0"
"Noelle Easton","Gender:
							Female","Dec 17, 1994","Measurements:
								38DD-26-36","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								5,779,016","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        80K        ","
        54.9M        ","
                                                            
                                                    318            ","Weight:
								134 lbs (61 kg)","Gender:
							Female,Birthday:
							Dec 17, 1994,Age:
							23,Star Sign:
							Sagittarius,Measurements:
								38DD-26-36,Height:
								5 ft 4 in (163 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								5,779,016,Career Status:
							Active
                        ,Career Start and End:
							
								2013 to
								Present							
						,Profile Views:
                                134,603,Videos Watched:
                                242,Joined:
                                1 year ago","1"
"Paige Turnah","Gender:
							Female","Jan 1, 1999","Measurements:
								34F-27-38","Height:
								5 ft 10 in (178 cm)","Pornstar Profile Views:
								4,239,014","Career Status:
							Active
                        ","Interested in:
							Girls","
        42.6K        ","
        49.2M        ","
                                                            
                                                    319            ","Weight:
								165 lbs (75 kg)","Gender:
							Female,Birthday:
							Jan 1, 1999,Age:
							19,Star Sign:
							Pisces,Measurements:
								34F-27-38,Height:
								5 ft 10 in (178 cm),Weight:
								165 lbs (75 kg),Ethnicity:
								White,Background:
								English,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Girls,City and Country:
							London, GB,Pornstar Profile Views:
								4,239,014,Career Status:
							Active
                        ,Career Start and End:
							
								2011 to
								Present							
						,Profile Views:
                                46,064,Videos Watched:
                                11,Joined:
                                1 year ago","1"
"Jill Kassidy",NA,"1996-02-18",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"116,735,469","
				320			","Weight:
						115 lbs (52 kg)","Born:
						1996-02-18,Birthplace:
						Dallas, Texas, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						115 lbs (52 kg)","0"
"Vanessa Cage",NA,"1991-11-19",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"128,082,144","
				321			","Weight:
						126 lbs (57 kg)","Born:
						1991-11-19,Birthplace:
						Coral Springs, Florida, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						126 lbs (57 kg)","0"
"Kylie Quinn",NA,"Florida, United States of America",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"79,283,514","
				322			","Weight:
						110 lbs (50 kg)","Birthplace:
						Florida, United States of America,Height:
						5 ft 5 in (165 cm),Weight:
						110 lbs (50 kg)","0"
"Alexa Tomas","Gender:
							Couple","Dec 21, 1992","Measurements:
								38A-25-36","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								4,948,624","Career Status:
							Active
                        ","Interested in:
							Girls","
        54.2K        ","
        97M        ","
                                                            
                                                    323            ","Weight:
								123 lbs (56 kg)","Gender:
							Couple,Birthday:
							Dec 21, 1992,Age:
							25,Star Sign:
							Pisces,Measurements:
								38A-25-36,Height:
								5 ft 7 in (170 cm),Weight:
								123 lbs (56 kg),Ethnicity:
								White,Background:
								Spanish,Hair Color:
								Black,Relationship status:
							Open,Interested in:
							Girls,City and Country:
							Valencia, ES,Pornstar Profile Views:
								4,948,624,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                125,073,Videos Watched:
                                76,Joined:
                                1 year ago","1"
"Dylan Ryder",NA,"1981-02-23",NA,"Height:
						5 ft 9 in (175 cm)",NA,NA,NA,NA,"86,291,313","
				324			","Weight:
						137 lbs (62 kg)","Born:
						1981-02-23,Birthplace:
						Fresno, California, United States of America,Height:
						5 ft 9 in (175 cm),Weight:
						137 lbs (62 kg)","0"
"Hannah Brooks","Gender:
							Female","Jan 4, 1989","Measurements:
								34F-24-34","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								812,169","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        56.1K        ","
        24.3M        ","
                                                            
                                                    325            ","Weight:
								129 lbs (59 kg)","Gender:
							Female,Birthday:
							Jan 4, 1989,Age:
							29,Measurements:
								34F-24-34,Height:
								5 ft 4 in (163 cm),Weight:
								129 lbs (59 kg),Ethnicity:
								White,Background:
								British,Hair Color:
								Brunette,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Bristol, GB,Pornstar Profile Views:
								812,169,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                477,163,Videos Watched:
                                230,Joined:
                                1 year ago","1"
"Belladonna",NA,"1981-05-21",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"56,067,420","
				326			","Weight:
						128 lbs (58 kg)","Born:
						1981-05-21,Birthplace:
						Biloxi, Mississippi, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						128 lbs (58 kg)","0"
"Kate Upton",NA,NA,NA,NA,NA,NA,NA,NA,"19,628,543","
				327			",NA,"","0"
"Anastasia Lux",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"14,620,267","
				328			","Weight:
							121 lbs (55 kg)","Born:
							1986-11-19,Birthplace:
							Lisbon, Portugal,Height:
							5 ft 7 in (170 cm),Weight:
							121 lbs (55 kg)","0"
"Darcie Dolce",NA,"1992-12-10",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"90,718,766","
				329			","Weight:
						106 lbs (48 kg)","Born:
						1992-12-10,Birthplace:
						Los Angeles, California, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						106 lbs (48 kg)","0"
