"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Cabiria",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"530,276",12236,"Weight:
							110 lbs (50 kg)","Born:
							1987-03-24,Birthplace:
							Czech Republic,Height:
							5 ft 4 in (163 cm),Weight:
							110 lbs (50 kg)",0
"Cassandra De Ville",NA,NA,NA,NA,NA,NA,NA,NA,"60,612",13593,NA,"",0
"Tina Chadford","Gender:
							Female","Jan 1, 1976","Measurements:
								--",NA,"Pornstar Profile Views:
								40","Career Status:
							Active
                        ","Interested in:
							Guys","
        239        ","
        22.7K        ",12868,NA,"Gender:
							Female,Birthday:
							Jan 1, 1976,Age:
							42,Measurements:
								--,Interests and hobbies:
								Skype with me here:

https://rebrand.ly/tinachadfordwebcam,Relationship status:
							Single,Interested in:
							Guys,City and Country:
							New York, US,Pornstar Profile Views:
								40,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                1,597,Videos Watched:
                                4,Joined:
                                5 years ago",1
"Chantell Merino",NA,NA,NA,NA,NA,NA,NA,NA,"1,547,546",12429,NA,"",0
"Amythiest",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"179,273",11594,"Weight:
							99 lbs (45 kg)","Born:
							1978-03-31,Birthplace:
							California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							99 lbs (45 kg)",0
"Nautica Evans",NA,NA,NA,NA,NA,NA,NA,NA,"78,730",13456,NA,"",0
"Lenny Schnaider",NA,NA,NA,NA,NA,NA,NA,NA,"184,171",12880,NA,"Born:
							1976-04-17,Birthplace:
							Czech Republic",0
"Venuss",NA,NA,NA,NA,NA,NA,NA,NA,"15,488",11732,NA,"",0
"Abata Kupffer",NA,NA,NA,NA,NA,NA,NA,NA,"824,254",13860,NA,"",0
"Tatiana Garcia",NA,NA,NA,NA,NA,NA,NA,NA,"5,510",14562,NA,"Birthplace:
							Bogota, Colombia",0
"Sidjey Collins",NA,NA,NA,NA,NA,NA,NA,NA,"61,071",13879,NA,"",0
"Darling LeCompte",NA,NA,NA,NA,NA,NA,NA,NA,"25,488",13551,NA,"",0
"Dianna Rome",NA,NA,NA,NA,NA,NA,NA,NA,"308",14015,NA,"",0
"Dosha",NA,NA,NA,NA,NA,NA,NA,NA,"200",12866,NA,"",0
"Thays Silva",NA,NA,NA,NA,NA,NA,NA,NA,"312,233",13693,NA,"",0
"Yumi Kirei",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"100,750",14462,"Weight:
							106 lbs (48 kg)","Born:
							1978-09-27,Birthplace:
							Tokyo, Japan,Height:
							5 ft 5 in (165 cm),Weight:
							106 lbs (48 kg)",0
"Natalee Shark",NA,NA,NA,NA,NA,NA,NA,NA,"7,402",12313,NA,"",0
"Frankie Bee",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"70,753",14669,"Weight:
							112 lbs (51 kg)","Height:
							5 ft 2 in (157 cm),Weight:
							112 lbs (51 kg)",0
"Maxi Everson",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"46,151",14266,"Weight:
							108 lbs (49 kg)","Born:
							1969-03-10,Birthplace:
							Anaheim Hills, California, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							108 lbs (49 kg)",0
"Atlantis Sparks",NA,NA,NA,NA,NA,NA,NA,NA,"215,631",13479,NA,"Birthplace:
							United States of America",0
"Lex Chevelle",NA,NA,NA,NA,NA,NA,NA,NA,"75,808",14083,NA,"",0
"Aya Yuzuki",NA,NA,NA,NA,NA,NA,NA,NA,"138,267",12998,NA,"Birthplace:
							Japan",0
"Ulya Adonis",NA,NA,NA,NA,NA,NA,NA,NA,"359,237",13767,NA,"",0
"Savanah Dhior",NA,NA,NA,NA,NA,NA,NA,NA,"32,223",14767,NA,"",0
"Pamela Cardenas",NA,NA,NA,NA,NA,NA,NA,NA,"1,665",14367,NA,"",0
"Suzie Bartlett",NA,NA,NA,NA,NA,NA,NA,NA,"391,532",13876,NA,"",0
"Lilly Lixx",NA,NA,NA,NA,NA,NA,NA,NA,"728,336",14265,NA,"",0
"Bony Clyde",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"7,281",12890,NA,"Birthplace:
							Russia,Height:
							5 ft 2 in (157 cm)",0
"Yuhanna",NA,NA,NA,NA,NA,NA,NA,NA,"21,191",14704,NA,"",0
"Nicole Logan",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"15,650",11718,NA,"Birthplace:
							United States of America,Height:
							5 ft 9 in (175 cm)",0
"Jane F.",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"774,496",10185,"Weight:
							110 lbs (50 kg)","Born:
							1986-07-15,Birthplace:
							Hungary,Height:
							5 ft 5 in (165 cm),Weight:
							110 lbs (50 kg)",0
"Abagelle Banks",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"12,490",9399,"Weight:
							115 lbs (52 kg)","Born:
							1987-06-26,Birthplace:
							Hammond, Louisiana, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							115 lbs (52 kg)",0
"Yuri Sato",NA,NA,NA,NA,NA,NA,NA,NA,"402,549",8457,NA,"",0
"Rebecca Smith",NA,NA,NA,NA,NA,NA,NA,NA,"7,538",9402,NA,"",0
"Jessica Shaw",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"3,409",10987,"Weight:
							130 lbs (59 kg)","Birthplace:
							California, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							130 lbs (59 kg)",0
"Angel Cassidy",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"6,810,573",8318,"Weight:
							121 lbs (55 kg)","Born:
							1976-02-03,Birthplace:
							San Diego, California, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							121 lbs (55 kg)",0
"Eva Sun",NA,NA,NA,NA,NA,NA,NA,NA,"142,684",11761,NA,"",0
"Lacey Leveah",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"850,730",8108,"Weight:
							110 lbs (50 kg)","Born:
							1994-01-19,Birthplace:
							Alabama, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							110 lbs (50 kg)",0
"Darian Caine",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"961,722",7730,"Weight:
							110 lbs (50 kg)","Born:
							1973-10-24,Birthplace:
							Amherst, Massachusetts, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							110 lbs (50 kg)",0
"Juliana Salimeni",NA,NA,NA,NA,NA,NA,NA,NA,"55,521",7615,NA,"Born:
							1986-09-24,Birthplace:
							Brazil",0
"Don John",NA,NA,NA,NA,NA,NA,NA,NA,"15,757",8309,NA,"",0
"Mia Laymoor",NA,NA,NA,NA,NA,NA,NA,NA,"4,329",13561,NA,"",0
"Jessica Leon",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"3,375",11057,"Weight:
							115 lbs (52 kg)","Height:
							5 ft 6 in (168 cm),Weight:
							115 lbs (52 kg)",0
"Barbie Belle",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"1,008,493",8898,"Weight:
							110 lbs (50 kg)","Born:
							1979-11-02,Height:
							5 ft 2 in (157 cm),Weight:
							110 lbs (50 kg)",0
"Autumn Skye",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"739,636",7727,"Weight:
							99 lbs (45 kg)","Born:
							1985-03-14,Birthplace:
							United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							99 lbs (45 kg)",0
"Shasta",NA,NA,NA,NA,NA,NA,NA,NA,"450,260",7322,NA,"",0
"Gabriella Daniels",NA,NA,NA,NA,NA,NA,NA,NA,"107,394",8195,NA,"Birthplace:
							Ukraine",0
"Lisa Melendez",NA,NA,NA,NA,NA,NA,NA,NA,"1,805",11881,NA,"",0
"Twin Towers",NA,NA,NA,NA,NA,NA,NA,NA,"7,374",8920,NA,"Birthplace:
							United States of America",0
"Brooke Lee",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"44,985",7554,NA,"Born:
							1985-06-23,Birthplace:
							Birmingham, England, United States of America,Height:
							5 ft 2 in (157 cm)",0
"Staci Thorn",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"11,682,432",8242,"Weight:
							123 lbs (56 kg)","Born:
							1983-12-15,Birthplace:
							Alabama, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							123 lbs (56 kg)",0
"Mindy Rae",NA,NA,NA,NA,NA,NA,NA,NA,"545,610",8131,NA,"",0
"Laura Fox",NA,NA,NA,NA,NA,NA,NA,NA,"195,830",9760,NA,"Birthplace:
							United States of America",0
"Paris Marie",NA,NA,NA,NA,NA,NA,NA,NA,"83,381",10076,NA,"",0
"Hayden Hennessy",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"2,436,872",8100,"Weight:
							115 lbs (52 kg)","Born:
							1995-11-13,Birthplace:
							United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							115 lbs (52 kg)",0
"Kitty B Moise",NA,NA,NA,NA,NA,NA,NA,NA,"1,294,939",12217,NA,"",0
"Linda Murray",NA,NA,NA,NA,NA,NA,NA,NA,"454,835",10228,NA,"",0
"Sarah Jackson",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"27,078",10284,"Weight:
							115 lbs (52 kg)","Height:
							5 ft 2 in (157 cm),Weight:
							115 lbs (52 kg)",0
"Sara Faye",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"49,430",9348,"Weight:
							121 lbs (55 kg)","Born:
							1985-05-02,Birthplace:
							California, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							121 lbs (55 kg)",0
"Crazypilar","Gender:
							Female","Sep 4, 1993","Measurements:
								--",NA,"Pornstar Profile Views:
								45","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        388        ","
        10.6K        ",7768,NA,"Gender:
							Female,Birthday:
							Sep 4, 1993,Age:
							25,Measurements:
								--,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Bogota, CO,Pornstar Profile Views:
								45,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                3,322,Videos Watched:
                                1,Joined:
                                1 year ago",1
"Haileey James",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"2,202,062",9007,"Weight:
							121 lbs (55 kg)","Born:
							1987-08-20,Birthplace:
							Ft. Lauderdale, Florida, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							121 lbs (55 kg)",0
"Ciara Bugatti",NA,NA,NA,NA,NA,NA,NA,NA,"780,635",7057,NA,"",0
"Anna Eden",NA,NA,NA,NA,NA,NA,NA,NA,"91,599",9277,NA,"",0
"Misa F.",NA,NA,NA,NA,NA,NA,NA,NA,"72",11015,NA,"",0
"Agatha Cristine",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"1,835,691",6866,"Weight:
							119 lbs (54 kg)","Born:
							1982-01-05,Birthplace:
							Rio de Janeiro, Brazil,Height:
							5 ft 6 in (168 cm),Weight:
							119 lbs (54 kg)",0
"Sasha Royce",NA,NA,NA,NA,NA,NA,NA,NA,"198,154",9104,NA,"",0
"Coral Joice",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"1,233,074",7293,"Weight:
							121 lbs (55 kg)","Birthplace:
							Italy,Height:
							5 ft 7 in (170 cm),Weight:
							121 lbs (55 kg)",0
"Destiny James",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"5,420,151",8766,"Weight:
							126 lbs (57 kg)","Born:
							1987-10-15,Birthplace:
							California, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							126 lbs (57 kg)",0
"Mia De Berg",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"322,467",9113,"Weight:
							106 lbs (48 kg)","Born:
							1975-12-22,Birthplace:
							Germany,Height:
							5 ft 2 in (157 cm),Weight:
							106 lbs (48 kg)",0
"Thea Marie",NA,NA,NA,NA,NA,NA,NA,NA,"243,785",8892,NA,"",0
"Papillon",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"160,816",6739,"Weight:
							115 lbs (52 kg)","Born:
							1975-08-16,Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							115 lbs (52 kg)",0
"Micky Lynn","Gender:
							Female","Mar 10, 1973","Measurements:
								35B-25-35","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								6,191","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        238        ","
        26.7K        ",7047,"Weight:
								101 lbs (46 kg)","Gender:
							Female,Birthday:
							Mar 10, 1973,Age:
							45,Star Sign:
							Pisces,Measurements:
								35B-25-35,Height:
								5 ft 4 in (163 cm),Weight:
								101 lbs (46 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Interests and hobbies:
								I love to go to the swingers club with my other half and enjoy the company of soft sensual female body...,Relationship status:
							Open,Interested in:
							Guys and Girls,Hometown:
							Weehawken,City and Country:
							West Palm Beach, US,Pornstar Profile Views:
								6,191,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                1,488,Videos Watched:
                                3,Joined:
                                1 year ago",1
"Ashton Marie",NA,NA,NA,NA,NA,NA,NA,NA,"19,979",10246,NA,"Born:
							1988-10-10,Birthplace:
							New York City, New York, United States of America",0
"Sarah Sinn",NA,NA,NA,NA,NA,NA,NA,NA,"1,101,894",10090,NA,"Born:
							1984-03-04,Birthplace:
							Canada",0
"Mandy Mistery",NA,NA,NA,NA,NA,NA,NA,NA,"323,709",8224,NA,"",0
"Jewels Vega",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"707,203",5381,"Weight:
							121 lbs (55 kg)","Birthplace:
							Las Vegas, Nevada, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							121 lbs (55 kg)",0
"Mia Starr",NA,NA,NA,NA,NA,NA,NA,NA,"1,090,856",9450,NA,"",0
"Armani St James",NA,NA,NA,NA,NA,NA,NA,NA,"187,529",11028,NA,"",0
"Angelina Joy",NA,NA,NA,NA,NA,NA,NA,NA,"45,031",9877,NA,"",0
"Natalia Jay",NA,NA,NA,NA,NA,NA,NA,NA,"3,777",10276,NA,"",0
"Hannah Vivienne","Gender:
							Female","Jun 26, 1989","Measurements:
								38A-27-40","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								56","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        522        ","
        146K        ",6736,"Weight:
								156 lbs (71 kg)","Gender:
							Female,Birthday:
							Jun 26, 1989,Age:
							29,Measurements:
								38A-27-40,Height:
								5 ft 7 in (170 cm),Weight:
								156 lbs (71 kg),Ethnicity:
								White,Background:
								Belarusian,Hair Color:
								Brunette,Relationship status:
							Single,Interested in:
							Guys and Girls,Pornstar Profile Views:
								56,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                2,647,Videos Watched:
                                44,Joined:
                                2 months ago",1
"Jessica Jammer",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"764,333",9555,"Weight:
							99 lbs (45 kg)","Born:
							1984-08-11,Birthplace:
							San Diego, California, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							99 lbs (45 kg)",0
"Sandra Black",NA,NA,NA,NA,NA,NA,NA,NA,"2,571,291",9041,NA,"Born:
							1987-10-20,Birthplace:
							Hungary",0
"Brandy Nicole",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"318,583",10573,"Weight:
							115 lbs (52 kg)","Born:
							1982-11-13,Birthplace:
							Seattle, Washington, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)",0
"Lisa Bella",NA,NA,NA,NA,NA,NA,NA,NA,"12,143,579",9569,NA,"Born:
							1975-03-20",0
"Naomi Clark",NA,NA,NA,NA,NA,NA,NA,NA,"232,933",7587,NA,"Birthplace:
							United States of America",0
"Soraya Rico",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"1,289,322",6964,"Weight:
							117 lbs (53 kg)","Birthplace:
							Barcelona, Catalonia, Spain,Height:
							5 ft 7 in (170 cm),Weight:
							117 lbs (53 kg)",0
"Elizabeth Mitchell",NA,NA,NA,NA,NA,NA,NA,NA,"734,659",5727,NA,"",0
"Monika Star",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"1,103,040",7443,"Weight:
							126 lbs (57 kg)","Born:
							1970-12-10,Birthplace:
							Helsinki, Finland,Height:
							5 ft 1 in (155 cm),Weight:
							126 lbs (57 kg)",0
"Soma",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"1,110,647",5069,"Weight:
							101 lbs (46 kg)","Born:
							1983-01-28,Birthplace:
							United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							101 lbs (46 kg)",0
"Heidi Hollywood",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"3,781,737",5927,"Weight:
							121 lbs (55 kg)","Birthplace:
							United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							121 lbs (55 kg)",0
"Bianca Pureheart",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"6,240,696",5925,"Weight:
							115 lbs (52 kg)","Born:
							1983-02-07,Birthplace:
							Commerce, Oklahoma, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							115 lbs (52 kg)",0
"Sasha Sweet",NA,NA,NA,NA,NA,NA,NA,NA,"3,222,219",6704,NA,"",0
"Pamela Peaks",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"312,956",7174,"Weight:
							115 lbs (52 kg)","Born:
							1969-03-15,Birthplace:
							Canada,Height:
							5 ft 9 in (175 cm),Weight:
							115 lbs (52 kg)",0
"Tamiry Chiavari",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"196,929",5550,NA,"Born:
							1980-05-06,Birthplace:
							Sao Paulo, Brazil,Height:
							5 ft 8 in (173 cm)",0
"Megan Sweets",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"1,538,174",6260,"Weight:
							137 lbs (62 kg)","Born:
							1990-07-30,Birthplace:
							United Kingdom,Height:
							5 ft 8 in (173 cm),Weight:
							137 lbs (62 kg)",0
"Pink Kandi","Gender:
							Female","Sep 23, 1989","Measurements:
								--",NA,"Pornstar Profile Views:
								51,049","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        2.9K        ","
        4.9M        ",5537,NA,"Gender:
							Female,Birthday:
							Sep 23, 1989,Age:
							29,Measurements:
								--,Relationship status:
							Taken,Interested in:
							Guys and Girls,Hometown:
							NW INDY,City and Country:
							NW INDY, US,Pornstar Profile Views:
								51,049,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                14,236,Videos Watched:
                                50,Joined:
                                5 years ago",1
"Donna Doll",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"3,095,748",6671,"Weight:
							126 lbs (57 kg)","Born:
							1965-06-10,Birthplace:
							Sao Paulo, Brazil,Height:
							5 ft 9 in (175 cm),Weight:
							126 lbs (57 kg)",0
"Julia Juggs",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"2,002,106",7367,"Weight:
							185 lbs (84 kg)","Born:
							1979-09-18,Height:
							5 ft 5 in (165 cm),Weight:
							185 lbs (84 kg)",0
"Jennifer VanBeaver",NA,NA,NA,NA,NA,NA,NA,NA,"1,981,570",6114,NA,"",0
"Ashton Moore",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"7,027,307",6112,"Weight:
							112 lbs (51 kg)","Born:
							1976-03-31,Birthplace:
							Long Beach, California, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							112 lbs (51 kg)",0
"Angel Baby",NA,NA,NA,NA,NA,NA,NA,NA,"374,780",7696,NA,"",0
"April Snow",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"2,299,541",5242,"Weight:
							112 lbs (51 kg)","Born:
							1993-12-30,Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							112 lbs (51 kg)",0
"Jun Kusanagi",NA,NA,NA,NA,NA,NA,NA,NA,"803,266",5518,NA,"",0
"Linda Ray",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"1,086,507",6804,"Weight:
							126 lbs (57 kg)","Born:
							1988-07-22,Birthplace:
							Budapest, Hungary,Height:
							5 ft 9 in (175 cm),Weight:
							126 lbs (57 kg)",0
"Kami Andrews",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"3,313,448",5722,"Weight:
							121 lbs (55 kg)","Born:
							1975-03-01,Birthplace:
							Florida, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							121 lbs (55 kg)",0
"Amber Swallows",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"2,287,475",5016,"Weight:
							170 lbs (77 kg)","Born:
							1984-03-11,Birthplace:
							Colon, Panama,Height:
							5 ft 1 in (155 cm),Weight:
							170 lbs (77 kg)",0
"Sandy Beach",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"9,908,790",6443,"Weight:
							130 lbs (59 kg)","Born:
							1983-01-02,Birthplace:
							Calabasas, California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							130 lbs (59 kg)",0
"Penelope Pumpkins",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"363,708",5750,NA,"Born:
							1971-12-04,Birthplace:
							San Jose, California, United States of America,Height:
							5 ft 6 in (168 cm)",0
"Lili Fox",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"654,104",5971,NA,"Born:
							1993-05-20,Birthplace:
							Russia,Height:
							5 ft 4 in (163 cm)",0
"Jemini",NA,NA,NA,NA,NA,NA,NA,NA,"474,598",5769,NA,"",0
"Claudia Bella",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"1,456,260",6723,"Weight:
							116 lbs (53 kg)","Born:
							1982-01-11,Birthplace:
							Rio De Janeiro, Brazil,Height:
							5 ft 5 in (165 cm),Weight:
							116 lbs (53 kg)",0
"Krystal Banks",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"9,029,610",6455,"Weight:
							106 lbs (48 kg)","Born:
							1990-07-09,Birthplace:
							Boston, Massachusetts, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							106 lbs (48 kg)",0
